training,model,lang,class,variant,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std
combined_training,afro-xlmr,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,anger,model,0.6053467644926459,0.010123875845453,0.7193585337915235,0.014613231182328847,0.6574072504357585,0.01045725873358818
combined_training,afro-xlmr,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,disgust,model,0.7132329453902622,0.013305432041862056,0.767515923566879,0.03588989703689383,0.7388519180844236,0.010185392650586923
combined_training,afro-xlmr,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,fear,model,0.5719269367796277,0.019937414987592408,0.4753086419753086,0.038549370360483934,0.5180201362512812,0.014208602250674563
combined_training,afro-xlmr,amh,joy,majority_baseline,0.10372040586245773,0.08982450636772081,0.6666666666666666,0.5773502691896257,0.17951219512195124,0.15546212126471876
combined_training,afro-xlmr,amh,joy,model,0.7518724601104463,0.024928759063528348,0.7185990338164251,0.009118157530520218,0.7346765621116188,0.011579447810174205
combined_training,afro-xlmr,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,sadness,model,0.7112936659364474,0.011479329581826686,0.7258215962441316,0.004302887976484351,0.7184298206162417,0.0043417129225537116
combined_training,afro-xlmr,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,amh,surprise,model,0.5931177289724788,0.056317697332485435,0.6422764227642276,0.061380767766428854,0.6135662374091547,0.020388747015090483
combined_training,afro-xlmr,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,anger,model,0.3387858293487433,0.007422694192114195,0.3227176220806794,0.0828841668617543,0.32715740385472336,0.04592089974081288
combined_training,afro-xlmr,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,disgust,model,0.1669975610997728,0.05452149579405236,0.1349862258953168,0.07941341766060371,0.1436689561451074,0.06475576289056735
combined_training,afro-xlmr,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,fear,model,0.13315508021390374,0.0430572614618196,0.09929078014184396,0.049136193122521335,0.10821651090342678,0.04388238821440658
combined_training,afro-xlmr,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,joy,model,0.4834952607857091,0.011562053801247706,0.5525525525525525,0.030661528313306492,0.5155466600619859,0.01817525229076025
combined_training,afro-xlmr,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,sadness,model,0.36873074497246683,0.038191110478705506,0.3275529865125241,0.06649492842673373,0.3415322353711634,0.02243944820659884
combined_training,afro-xlmr,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,afro-xlmr,swa,surprise,model,0.3595962812502846,0.029895036177443057,0.50187265917603,0.06400002805481299,0.4159880597620061,0.008139538374380521
combined_training,mbert,afr,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,afr,anger,model,0.32610992469371697,0.013928341953398322,0.14056224899598393,0.025080313246579906,0.195895242023411,0.0264815368422008
combined_training,mbert,afr,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,afr,disgust,model,0.41005291005291006,0.11120555321155398,0.04694835680751174,0.0162633878644965,0.08418262468895381,0.028499760958784762
combined_training,mbert,afr,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,afr,fear,model,0.3475495974553788,0.014107779086883546,0.42016806722689076,0.06563235021770299,0.37828864261540146,0.025837506631834775
combined_training,mbert,afr,joy,majority_baseline,0.37089201877934275,0.0,1.0,0.0,0.541095890410959,0.0
combined_training,mbert,afr,joy,model,0.5945622101657002,0.026232340213302067,0.6869198312236287,0.08901653673572806,0.634351076522382,0.022624624351009114
combined_training,mbert,afr,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,afr,sadness,model,0.4862675677946397,0.041255498141720345,0.5680473372781065,0.056446106592718676,0.5225297241670802,0.033000353973393994
combined_training,mbert,afr,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,anger,model,0.43086831446300683,0.013248023879284948,0.6867124856815577,0.056107834595766286,0.5284648317915587,0.007074504675993397
combined_training,mbert,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,disgust,model,0.4002720554532253,0.01899225119072903,0.7510615711252654,0.08804643010506989,0.5201516278440036,0.0041314342461157075
combined_training,mbert,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,fear,model,0.03558703062249329,0.009788275598719703,0.5061728395061729,0.47370259365307826,0.05509980201051256,0.004123446042743408
combined_training,mbert,amh,joy,majority_baseline,0.10372040586245773,0.08982450636772081,0.6666666666666666,0.5773502691896257,0.17951219512195124,0.15546212126471876
combined_training,mbert,amh,joy,model,0.1729729939774293,0.008023452338425071,0.8067632850241546,0.12765420542728323,0.28372510756735175,0.002968303685179418
combined_training,mbert,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,sadness,model,0.20805228125127895,0.0021290477460177,0.8751173708920188,0.03038251584481399,0.3361115864005358,0.0008141679122767629
combined_training,mbert,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,amh,surprise,model,0.07276118499140082,0.03305975312796136,0.14227642276422764,0.16376615510962347,0.07576791224458995,0.039703238071080484
combined_training,mbert,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,anger,model,0.2535622262491501,0.06837036501625468,0.19957537154989383,0.06380033631132365,0.22129633334031876,0.05882668093016918
combined_training,mbert,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,disgust,model,0.14055422328803624,0.014185247637981218,0.14325068870523416,0.05313306204403832,0.13979545908579985,0.03542317509181323
combined_training,mbert,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,fear,model,0.03333333333333333,0.05773502691896258,0.014184397163120567,0.02456809656126067,0.01990049751243781,0.03446867278744034
combined_training,mbert,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,joy,model,0.41573259185565,0.017014513580736263,0.3888888888888889,0.04941286087658961,0.40086695758637664,0.0309209399593316
combined_training,mbert,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,sadness,model,0.23773594567341025,0.05390916802342305,0.12138728323699421,0.030586720359128218,0.16056698978194714,0.03876986105804563
combined_training,mbert,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,mbert,swa,surprise,model,0.33048935309534866,0.01132395208032265,0.4369538077403246,0.05634598799698756,0.3747586932854739,0.012551483393508044
combined_training,xlm-roberta,afr,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,afr,anger,model,0.45399522460991726,0.025373952846158454,0.1606425702811245,0.03680783690727583,0.23586226943607633,0.04194105758155216
combined_training,xlm-roberta,afr,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,afr,disgust,model,0.6547619047619048,0.13521210347143509,0.1267605633802817,0.08450704225352113,0.20695883477444502,0.12437880659433206
combined_training,xlm-roberta,afr,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,afr,fear,model,0.4842787457113833,0.023580346986611708,0.36134453781512604,0.03361344537815125,0.41373603492987754,0.030558091601903044
combined_training,xlm-roberta,afr,joy,majority_baseline,0.37089201877934275,0.0,1.0,0.0,0.541095890410959,0.0
combined_training,xlm-roberta,afr,joy,model,0.6459779021053391,0.015074062576463012,0.7620253164556963,0.026672541146462603,0.6988669935759336,0.007036807060003467
combined_training,xlm-roberta,afr,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,afr,sadness,model,0.6049542124542124,0.036219590317658916,0.6153846153846154,0.015655333201565643,0.6096828001413189,0.019761312961376027
combined_training,xlm-roberta,afr,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,anger,model,0.5753120599151421,0.006857005385919403,0.718213058419244,0.004545964452000999,0.6388346026265933,0.0025327871294822724
combined_training,xlm-roberta,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,disgust,model,0.6823076293592599,0.00933927860089279,0.7924628450106157,0.023093747258818593,0.7330518788632455,0.0049542613768067305
combined_training,xlm-roberta,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,fear,model,0.5336564223798267,0.017359077978968098,0.4382716049382716,0.07484170156161814,0.47902456912357905,0.04974958907273204
combined_training,xlm-roberta,amh,joy,majority_baseline,0.10372040586245773,0.08982450636772081,0.6666666666666666,0.5773502691896257,0.17951219512195124,0.15546212126471876
combined_training,xlm-roberta,amh,joy,model,0.7067792029092339,0.0352957451714028,0.7113526570048309,0.005534511708883829,0.7086617130550104,0.015355606539842186
combined_training,xlm-roberta,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,sadness,model,0.7161249900587552,0.014932101321863008,0.6873239436619718,0.02406761618399307,0.7013943375829088,0.019416103776977212
combined_training,xlm-roberta,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,amh,surprise,model,0.6449233071455294,0.05990131604637209,0.6626016260162602,0.03725671296712064,0.6514541361909792,0.022558479622406986
combined_training,xlm-roberta,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,anger,model,0.2221857376656138,0.010124634504011467,0.19745222929936304,0.022965294748178284,0.20884078554539007,0.01638606726895142
combined_training,xlm-roberta,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,disgust,model,0.2104890468129743,0.0333518187190341,0.1818181818181818,0.05419370681241323,0.18909809343205977,0.02091531671170444
combined_training,xlm-roberta,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,fear,model,0.08774250440917107,0.0530476605622397,0.0425531914893617,0.02127659574468085,0.057200116437896055,0.03061323875705865
combined_training,xlm-roberta,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,joy,model,0.4770944912149075,0.027215071248292977,0.4519519519519519,0.01581929992920832,0.4635571582422772,0.005629027563891124
combined_training,xlm-roberta,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,sadness,model,0.28927085635493505,0.004128361296292059,0.30635838150289013,0.05039189530104824,0.2964661615064386,0.02484905534944273
combined_training,xlm-roberta,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
combined_training,xlm-roberta,swa,surprise,model,0.3319073854728285,0.012522802153505668,0.41323345817727836,0.027094300142585154,0.3680013732777552,0.01723631476295072
gemini_paraphrased,afro-xlmr,afr,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,afr,anger,model,0.5218173639226271,0.027445004517006034,0.2610441767068273,0.02508031324657991,0.34712950140533444,0.019271690113033105
gemini_paraphrased,afro-xlmr,afr,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,afr,disgust,model,0.6007575757575757,0.19598676657411415,0.08450704225352113,0.037264102972740715,0.14797027482698644,0.06335917615396806
gemini_paraphrased,afro-xlmr,afr,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,afr,fear,model,0.45795561099138027,0.006798378330075607,0.4425770308123249,0.012836346484470155,0.45009566575434506,0.009049726319678581
gemini_paraphrased,afro-xlmr,afr,joy,majority_baseline,0.37089201877934275,0.0,1.0,0.0,0.541095890410959,0.0
gemini_paraphrased,afro-xlmr,afr,joy,model,0.6656146656415566,0.03341980497195176,0.7856540084388186,0.03418502801777064,0.7196369544527229,0.0056673692193775875
gemini_paraphrased,afro-xlmr,afr,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,afr,sadness,model,0.6528810819378953,0.03207364743137165,0.6331360946745562,0.021334622931739582,0.6421298320167264,0.005220516835463532
gemini_paraphrased,afro-xlmr,afr,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,anger,model,0.5931577725957743,0.006742968452845256,0.7434135166093929,0.02148338984365532,0.659806702586121,0.012601257435576076
gemini_paraphrased,afro-xlmr,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,disgust,model,0.7028703262600429,0.01923525651712604,0.7892781316348195,0.0071803340013103685,0.7434095834773075,0.007557577624729485
gemini_paraphrased,afro-xlmr,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,fear,model,0.49783627960484517,0.020986545436253373,0.49382716049382713,0.08350462505227584,0.4930750562305919,0.043140098182101703
gemini_paraphrased,afro-xlmr,amh,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,joy,model,0.7803955568060311,0.023171756563865737,0.7077294685990339,0.03038585899857277,0.7416391344283723,0.005683047185107705
gemini_paraphrased,afro-xlmr,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,sadness,model,0.7105912819961958,0.006417409779950774,0.7333333333333334,0.016017579445288223,0.7217632141454172,0.01107654776776176
gemini_paraphrased,afro-xlmr,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,amh,surprise,model,0.6222537881530262,0.031226241068412385,0.6707317073170732,0.03226525989103158,0.6445633352155091,0.004049249486059027
gemini_paraphrased,afro-xlmr,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,anger,model,0.3133450576000613,0.05776746872083861,0.32696390658174096,0.05883824399384723,0.31323711332807647,0.010270524845937724
gemini_paraphrased,afro-xlmr,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,disgust,model,0.17220052462838822,0.03604840605063298,0.19559228650137742,0.04551711196104217,0.18297087679685442,0.039956915659125035
gemini_paraphrased,afro-xlmr,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,fear,model,0.0984567901234568,0.05335401262331342,0.06382978723404255,0.036852144841891005,0.07739631790264702,0.04364090617947476
gemini_paraphrased,afro-xlmr,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,joy,model,0.4873599330594261,0.028790428923604977,0.545045045045045,0.034008263221940296,0.5134410571740433,0.008070647670982667
gemini_paraphrased,afro-xlmr,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,sadness,model,0.3295489548954895,0.025884884909017428,0.3564547206165703,0.05213005494592941,0.34046078520491,0.02378439554700419
gemini_paraphrased,afro-xlmr,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,afro-xlmr,swa,surprise,model,0.34638624880844987,0.011469241217984821,0.47191011235955055,0.07377421574379103,0.3972304115338412,0.022544487427398736
gemini_paraphrased,mbert,afr,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,afr,anger,model,0.3441102756892231,0.0552738127590249,0.12449799196787148,0.02508031324657991,0.18018260605063305,0.024066731167388375
gemini_paraphrased,mbert,afr,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,afr,disgust,model,0.22857142857142856,0.20603150145508511,0.04694835680751174,0.05863847885820092,0.07570207570207571,0.09042006633247189
gemini_paraphrased,mbert,afr,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,afr,fear,model,0.37590785907859076,0.021748587991046512,0.3557422969187675,0.03971273635506394,0.36489943339258407,0.027653067649944463
gemini_paraphrased,mbert,afr,joy,majority_baseline,0.37089201877934275,0.0,1.0,0.0,0.541095890410959,0.0
gemini_paraphrased,mbert,afr,joy,model,0.6016566744367158,0.03338226102883341,0.6413502109704642,0.04566328863618123,0.6194475799888876,0.01457155308944072
gemini_paraphrased,mbert,afr,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,afr,sadness,model,0.5159158554286026,0.020024234776981644,0.5088757396449705,0.02579230144106906,0.5118081419527748,0.009434737328845751
gemini_paraphrased,mbert,afr,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,anger,model,0.4216133861316153,0.002648771608094155,0.7485681557846506,0.013123069000446231,0.5393919367482879,0.004603180573881336
gemini_paraphrased,mbert,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,disgust,model,0.35687970707312416,0.0010804921153739434,0.9814225053078557,0.014448681092161547,0.5234104898975666,0.002675896591519522
gemini_paraphrased,mbert,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,fear,model,0.03140362462396361,0.003994849583363625,0.5679012345679012,0.4079681886878594,0.05805627690370726,0.010862028701540617
gemini_paraphrased,mbert,amh,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,joy,model,0.16494717591784838,0.009129596206893562,0.8985507246376812,0.09371389243751858,0.2782173326741549,0.010876212438523127
gemini_paraphrased,mbert,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,sadness,model,0.2079669208106476,0.0015708721236723847,0.9051643192488262,0.050495134872295816,0.3381082102446788,0.0032787967633494575
gemini_paraphrased,mbert,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,amh,surprise,model,0.04960692292099528,0.006212506741763004,0.8170731707317073,0.17964536417873456,0.09310306348320253,0.009553992588186377
gemini_paraphrased,mbert,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,anger,model,0.21507116003231086,0.020965222401485125,0.3524416135881104,0.054171341070798636,0.26512485681557846,0.013898083799895863
gemini_paraphrased,mbert,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,disgust,model,0.14062595836442357,0.014486927962814467,0.22038567493112948,0.07407344165150827,0.16850457587846426,0.021939720739422672
gemini_paraphrased,mbert,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,fear,model,0.06051400076716532,0.026854437803117772,0.0425531914893617,0.036852144841891005,0.04191753329684364,0.018982477627651602
gemini_paraphrased,mbert,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,joy,model,0.36608195976617025,0.029607440315794622,0.40990990990990994,0.06666057922048985,0.38304320600074276,0.010328404876133845
gemini_paraphrased,mbert,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,sadness,model,0.1974080703960445,0.02743649377716745,0.19460500963391136,0.02188403986820915,0.19427820749483352,0.009129344484021008
gemini_paraphrased,mbert,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,mbert,swa,surprise,model,0.3178490244480092,0.027136375082500334,0.414481897627965,0.1455061401681245,0.34771640914572927,0.04738687305479989
gemini_paraphrased,xlm-roberta,afr,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,afr,anger,model,0.48001136794240246,0.11460792187780242,0.1606425702811245,0.04231186246125598,0.24064513399375786,0.06184988921373714
gemini_paraphrased,xlm-roberta,afr,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,afr,disgust,model,0.6696428571428571,0.09061510325975197,0.08450704225352113,0.061392942866770044,0.14514588859416447,0.09397459013524999
gemini_paraphrased,xlm-roberta,afr,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,afr,fear,model,0.45815532781824914,0.04316969362994118,0.3025210084033613,0.02521008403361344,0.362791818376526,0.010761576796627972
gemini_paraphrased,xlm-roberta,afr,joy,majority_baseline,0.37089201877934275,0.0,1.0,0.0,0.541095890410959,0.0
gemini_paraphrased,xlm-roberta,afr,joy,model,0.6763821108807743,0.012101865859715004,0.7316455696202532,0.01977278398963714,0.7028322150300732,0.01230484120531907
gemini_paraphrased,xlm-roberta,afr,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,afr,sadness,model,0.5991448020511644,0.016965655959221,0.601577909270217,0.022402005308876805,0.6003365904878893,0.019326194212740344
gemini_paraphrased,xlm-roberta,afr,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,afr,surprise,model,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,anger,model,0.5704172205980931,0.01235616228745302,0.7371134020618557,0.04620044556614688,0.6424035503909905,0.009309188897595784
gemini_paraphrased,xlm-roberta,amh,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,disgust,model,0.6937861677957403,0.030216037732979057,0.7707006369426752,0.04967029923720455,0.7288536528560723,0.010826742962291143
gemini_paraphrased,xlm-roberta,amh,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,fear,model,0.5689334402566159,0.07602048627245368,0.4197530864197531,0.07484170156161815,0.47689011398488484,0.03672882943520188
gemini_paraphrased,xlm-roberta,amh,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,joy,model,0.723827514401859,0.010144251526549741,0.6932367149758454,0.011069023417767719,0.7081979605613413,0.01044940145854214
gemini_paraphrased,xlm-roberta,amh,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,sadness,model,0.6861427849813619,0.008131237030738177,0.7098591549295774,0.017134542338868266,0.6976887124996839,0.007487087531462916
gemini_paraphrased,xlm-roberta,amh,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,amh,surprise,model,0.5855995264671064,0.0678384267130305,0.6422764227642276,0.1303984953849223,0.608515286716416,0.07468478937420549
gemini_paraphrased,xlm-roberta,swa,anger,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,anger,model,0.24603174603174605,0.04507070115714503,0.26963906581740976,0.10296692698923261,0.2438096978848153,0.03565113648169166
gemini_paraphrased,xlm-roberta,swa,disgust,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,disgust,model,0.14966442000267974,0.02444689934698478,0.15977961432506887,0.07453305376566767,0.14935030029369653,0.04194327993554633
gemini_paraphrased,xlm-roberta,swa,fear,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,fear,model,0.09352731041886464,0.060197615510625226,0.06382978723404255,0.02127659574468085,0.07384607838328346,0.037076817444640656
gemini_paraphrased,xlm-roberta,swa,joy,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,joy,model,0.4880006089038347,0.015408159683955001,0.5075075075075075,0.07406223696779894,0.49492404053720107,0.030566416192747844
gemini_paraphrased,xlm-roberta,swa,sadness,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,sadness,model,0.27702136573104313,0.00954748856271008,0.3159922928709056,0.06016375721000384,0.29341390213667257,0.02941473942262953
gemini_paraphrased,xlm-roberta,swa,surprise,majority_baseline,0.0,0.0,0.0,0.0,0.0,0.0
gemini_paraphrased,xlm-roberta,swa,surprise,model,0.3280919913006175,0.009120176492674707,0.4656679151061174,0.03229092922940714,0.3848471087273364,0.017358245259839523
